title,year,genre,rating
Sintel,2010,Animation,3.5
Secretariat,2010,Adventure,2.5
Devil,2010,Horror,3.25
You Again,2010,Comedy,3.5
Life as We Know It,2010,Comedy,3.0
Catfish,2010,Documentary,3.6666666666666665
You Will Meet a Tall Dark Stranger,2010,Comedy,3.5
Stone,2010,Drama,3.25
Inside Job,2010,Documentary,4.291666666666667
Monsters,2010,Drama,3.5
Never Let Me Go,2010,Drama,4.0
"Illusionist, The (L'illusionniste)",2010,Animation,3.0
Luck by Chance,2009,Drama,4.5
Rubber,2010,Action,3.75
Jackass 3D,2010,Action,3.9166666666666665
Restrepo,2010,Documentary,3.1666666666666665
Waiting for 'Superman',2010,Documentary,4.0
Red,2010,Action,3.5
In a Better World (Hævnen),2010,Drama,3.5
Heartbreaker (L'Arnacoeur),2010,Comedy,2.5
Paranormal Activity 2,2010,Horror,3.7
Heartbeats (Les amours imaginaires),2010,Drama,3.0
Hereafter,2010,Drama,4.0
Undisputed III: Redemption,2010,Action,4.0
Saw VII 3D - The Final Chapter,2010,Horror,4.5
Due Date,2010,Comedy,3.1
127 Hours,2010,Adventure,3.8333333333333335
Megamind,2010,Action,3.6
Black Swan,2010,Drama,3.630952380952381
I Shot Jesse James,1949,Drama,2.0
Unstoppable,2010,Action,3.357142857142857
Morning Glory,2010,Comedy,2.6666666666666665
Certified Copy (Copie conforme),2010,Drama,4.0
"Next Three Days, The",2010,Crime,3.857142857142857
Somewhere,2010,Drama,3.0
Biutiful,2010,Drama,4.25
"First Beautiful Thing, The (La prima cosa bella)",2010,Comedy,4.0
Harry Potter and the Deathly Hallows: Part 1,2010,Action,3.9893617021276597
"King's Speech, The",2010,Drama,4.043103448275862
Tangled,2010,Animation,3.9166666666666665
"Art of the Steal, The",2009,Documentary,4.0
"Fighter, The",2010,Drama,3.760869565217391
"Romantics, The",2010,Comedy,3.0
"Loved Ones, The",2009,Horror,4.25
Casino Jack,2010,Comedy,4.0
Vincent Wants to Sea (Vincent will meer),2010,Drama,3.0
London Boulevard,2010,Crime,1.5
Skyline,2010,Sci-Fi,0.5
Beastly,2011,Drama,3.5
Love and Other Drugs,2010,Comedy,2.7857142857142856
"Chronicles of Narnia: The Voyage of the Dawn Treader, The",2010,Adventure,3.857142857142857
"Tourist, The",2010,Drama,2.7142857142857144
Rare Exports: A Christmas Tale (Rare Exports),2010,Action,4.25
Hatchet II,2010,Comedy,4.5
All Good Things,2010,Drama,3.75
True Grit,2010,Western,3.75
Tron: Legacy,2010,Action,3.236842105263158
How Do You Know,2010,Comedy,2.6666666666666665
Barney's Version,2010,Drama,4.0
"Company Men, The",2010,Drama,2.5
"One-Armed Swordsman, The (Dubei dao)",1967,Action,3.0
I Saw the Devil (Akmareul boatda),2010,Crime,3.875
Trash Humpers,2009,Drama,0.5
Faster,2010,Action,5.0
Little Big Soldier (Da bing xiao jiang),2010,Action,3.5
Rabbit Hole,2010,Drama,3.5
One Week,1920,Comedy,3.5
Little Fockers,2010,Comedy,1.8333333333333333
Gulliver's Travels,2010,Adventure,1.8333333333333333
Sweetgrass,2009,Adventure,4.5
Burlesque,2010,Drama,2.5
"Secret World of Arrietty, The (Kari-gurashi no Arietti)",2010,Animation,3.5
Tucker & Dale vs Evil,2010,Comedy,3.9166666666666665
Yogi Bear,2010,Children,1.1666666666666667
Made in Dagenham,2010,Comedy,2.0
"Green Hornet, The",2011,Action,3.0
"Way Back, The",2010,Drama,4.0
"Warrior's Way, The",2010,Action,3.5
Season of the Witch,2011,Adventure,3.5
Amer,2009,Drama,0.5
Cowboys & Aliens,2011,Action,3.0
Anything for Her (Pour elle),2008,Crime,2.5
Day & Night,2010,Animation,4.1
Marwencol,2010,Documentary,4.25
"Dilemma, The",2011,Comedy,2.5
Down Argentine Way,1940,Comedy,5.0
"Trip, The",2010,Comedy,4.0
Limitless,2011,Sci-Fi,3.95
Happy People: A Year in the Taiga,2010,Documentary,4.5
Evangelion: 2.0 You Can (Not) Advance (Evangerion shin gekijôban: Ha),2009,Action,3.5
I Spit on Your Grave,2010,Crime,3.75
Even the Rain (También la lluvia),2010,Drama,4.0
It Happened on Fifth Avenue,1947,Comedy,4.5
Zeitgeist: Moving Forward,2011,Documentary,5.0
No Strings Attached,2011,Comedy,2.9285714285714284
"Lincoln Lawyer, The",2011,Crime,3.6
All-Star Superman,2011,Action,4.25
Girls About Town,1931,Comedy,5.0
Kill! (Kiru),1968,Action,3.0
Pekka ja Pätkä salapoliiseina,1957,Comedy,4.0
Unknown,2011,Drama,3.3333333333333335
Cedar Rapids,2011,Comedy,2.25
Gnomeo & Juliet,2011,Adventure,3.0
Burke and Hare,2010,Comedy,4.0
Castaway on the Moon (Kimssi pyoryugi),2009,Comedy,4.0
Paul,2011,Adventure,3.2
"Asphyx, The",1973,Horror,4.5
Brother 2 (Brat 2),2000,Crime,4.5
Emma,2009,Comedy,2.5
Drive Angry,2011,Action,3.75
Rango,2011,Action,3.6176470588235294
Take Me Home Tonight,2011,Comedy,2.5
Confessions (Kokuhaku),2010,Drama,4.0
"Adjustment Bureau, The",2011,Romance,3.1666666666666665
"Mechanic, The",2011,Action,3.375
Hall Pass,2011,Comedy,3.125
"Eagle, The",2011,Adventure,2.0
I Am Number Four,2011,Action,3.1
Battle: Los Angeles,2011,Action,2.375
Summer Wars (Samâ wôzu),2009,Adventure,3.8333333333333335
"Sunset Limited, The",2011,Drama,4.0
Winnie the Pooh and the Honey Tree,1966,Animation,4.0
Mars Needs Moms,2011,Action,3.5
Scooby-Doo! Curse of the Lake Monster,2010,Adventure,5.0
Winnie the Pooh and Tigger Too,1974,Animation,3.5
Hard Ticket to Hawaii,1987,Action,0.5
Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro),2010,Action,4.357142857142857
Mesrine: Public Enemy #1 (L'ennemi public n°1),2008,Action,3.5
Just Go with It,2011,Comedy,3.2142857142857144
Cave of Forgotten Dreams,2010,Documentary,3.0
Red Riding Hood,2011,Fantasy,3.5
"Big Mommas: Like Father, Like Son",2011,Comedy,1.0
Super,2010,Action,2.9
"Troll Hunter, The (Trolljegeren)",2010,Fantasy,3.75
Source Code,2011,Action,3.6029411764705883
Jane Eyre,2011,Drama,3.0
Sucker Punch,2011,Action,3.125
BURN-E,2008,Adventure,4.5
Senna,2010,Documentary,3.75
Family Guy Presents: It's a Trap,2010,Animation,3.5833333333333335
Insidious,2010,Fantasy,2.6666666666666665
Hobo with a Shotgun,2011,Action,2.375
Win Win,2011,Comedy,3.75
Room in Rome (Habitación en Roma),2010,Drama,2.75
Boy,2010,Comedy,4.0
Diary of a Wimpy Kid: Rodrick Rules,2011,Comedy,3.5
Henry's Crime,2010,Comedy,2.0
Hop,2011,Animation,2.75
Playing the Victim (Izobrazhaya zhertvu),2006,Comedy,4.0
Films to Keep You Awake: The Christmas Tale (Películas para no dormir: Cuento de navidad),2005,Horror,0.5
13 Assassins (Jûsan-nin no shikaku),2010,Action,4.0
Hanna,2011,Action,3.3181818181818183
Connections,1978,Documentary,5.0
Into Eternity,2010,Documentary,3.5
Daffy Duck's Quackbusters,1988,Animation,2.0
American: The Bill Hicks Story,2009,Comedy,4.0
Arthur,2011,Comedy,3.0
Scream 4,2011,Comedy,2.6666666666666665
Rio,2011,Adventure,3.125
Melancholia,2011,Drama,3.0714285714285716
Thor,2011,Action,3.514705882352941
Louis C.K.: Hilarious,2010,Comedy,4.055555555555555
Louis C.K.: Chewed Up,2008,Comedy,3.2857142857142856
Atlas Shrugged: Part 1,2011,Drama,2.0
Louis C.K.: Shameless,2007,Comedy,4.0
Mildred Pierce,2011,Drama,4.5
Voices from the List,2004,Documentary,4.3
Water for Elephants,2011,Drama,3.375
African Cats,2011,Adventure,2.5
Kill the Irishman,2011,Action,4.0
"Fast Five (Fast and the Furious 5, The)",2011,Action,3.05
Louis Theroux: Law & Disorder,2008,Documentary,5.0
Idiots and Angels,2008,Animation,5.0
Incendies,2010,Drama,4.4
Soul Surfer,2011,Action,3.5
Something Borrowed,2011,Comedy,3.25
Bridesmaids,2011,Comedy,3.761904761904762
Priest,2011,Action,3.0
Mothra (Mosura),1961,Adventure,3.0
Pirates of the Caribbean: On Stranger Tides,2011,Action,3.2291666666666665
Midnight in Paris,2011,Comedy,3.56
The Man from Nowhere,2010,Action,4.5
"Tree of Life, The",2011,Drama,4.0
"Hangover Part II, The",2011,Comedy,3.2666666666666666
Nothing to Declare (Rien à déclarer),2010,Comedy,4.0
Across the Hall,2009,Thriller,2.0
"Roommate, The",2011,Drama,2.0
Attack the Block,2011,Action,3.5
The Way,2010,Adventure,3.5
Let the Bullets Fly,2010,Action,3.0
Kung Fu Panda 2,2011,Action,3.323529411764706
X-Men: First Class,2011,Action,3.7906976744186047
Submarine,2010,Comedy,4.166666666666667
American Grindhouse,2010,Documentary,4.0
Everything Must Go,2010,Comedy,2.6666666666666665
Beginners,2010,Drama,3.625
Super 8,2011,Mystery,3.5952380952380953
Bernie,1996,Comedy,1.75
Green Lantern,2011,Action,2.35
Elektra Luxx,2010,Comedy,2.5
Mr. Popper's Penguins,2011,Comedy,2.7
Bad Teacher,2011,Comedy,2.888888888888889
Transformers: Dark of the Moon,2011,Action,2.3636363636363638
Larry Crowne,2011,Comedy,2.75
Your Highness,2011,Action,3.111111111111111
Too Big to Fail,2011,Drama,4.5
Takers,2010,Action,2.75
My Life as McDull (Mak dau goo si),2001,Animation,5.0
Zookeeper,2011,Comedy,2.75
Horrible Bosses,2011,Comedy,3.4375
Cars 2,2011,Adventure,3.1666666666666665
Between the Folds,2008,Documentary,3.0
Delhi Belly,2011,Comedy,4.0
Upside Down: The Creation Records Story,2010,Documentary,3.0
Monte Carlo,2011,Adventure,3.0
Harry Potter and the Deathly Hallows: Part 2,2011,Action,3.91
Drive,2011,Crime,3.765625
Captain America: The First Avenger,2011,Action,3.546875
"Crazy, Stupid, Love.",2011,Comedy,3.9838709677419355
One Day,2011,Drama,3.5
"Guard, The",2011,Comedy,3.625
Winnie the Pooh,2011,Animation,3.0
"Woman, The",2011,Horror,3.5
"New One-Armed Swordsman, The (Xin du bi dao)",1971,Action,3.0
Mike's New Car,2002,Animation,4.0
"Smurfs, The",2011,Animation,1.875
Friends with Benefits,2011,Comedy,3.05
Paper Birds (Pájaros de papel),2010,Comedy,5.0
Blitz,2011,Action,3.0
"Yellow Sea, The (a.k.a. The Murderer) (Hwanghae)",2010,Crime,2.5
Our Idiot Brother,2011,Comedy,3.25
SUBWAYStories: Tales from the Underground,1997,Drama,2.5
Death Race 2,2010,Action,3.5
Rise of the Planet of the Apes,2011,Action,3.462962962962963
Terri,2011,Comedy,3.5
"Change-Up, The",2011,Comedy,2.85
"Help, The",2011,Drama,3.8333333333333335
30 Minutes or Less,2011,Action,2.6666666666666665
My Afternoons with Margueritte (La tête en friche),2010,Comedy,3.0
Final Destination 5,2011,Horror,4.5
"Very Harold & Kumar 3D Christmas, A",2011,Comedy,3.25
Don't Be Afraid of the Dark,2010,Horror,3.0
Fright Night,2011,Comedy,3.25
Another Earth,2011,Drama,4.5
Hesher,2010,Drama,4.0
Stake Land,2010,Horror,4.0
"Debt, The",2011,Drama,2.5
Colombiana,2011,Action,2.5
Bill Cunningham New York,2011,Documentary,4.5
"Skin I Live In, The (La piel que habito)",2011,Drama,3.0
Conan the Barbarian,2011,Action,1.75
Walled In,2009,Horror,3.5
Birdemic: Shock and Terror,2010,Romance,3.5
"Inbetweeners Movie, The",2011,Adventure,3.6666666666666665
Red State,2011,Action,3.0
Pearl Jam Twenty,2011,Documentary,0.5
I Don't Know How She Does It,2011,Comedy,1.5
Shark Night 3D,2011,Horror,1.5
Contagion,2011,Sci-Fi,3.7083333333333335
Moneyball,2011,Drama,3.8846153846153846
Neds,2010,Drama,4.0
Cold Fish (Tsumetai nettaigyo),2010,Drama,4.5
Phineas and Ferb the Movie: Across the 2nd Dimension,2011,Adventure,3.5
Northanger Abbey,2007,Drama,4.0
"Avengers, The",2012,Action,3.869565217391304
Tinker Tailor Soldier Spy,2011,Drama,3.8125
"Separation, A (Jodaeiye Nader az Simin)",2011,Drama,4.333333333333333
"Dangerous Method, A",2011,Drama,3.0
Warrior,2011,Drama,3.727272727272727
"Ides of March, The",2011,Drama,3.2222222222222223
Kill List,2011,Horror,4.5
Killer Elite,2011,Action,2.8333333333333335
Bellflower,2011,Action,3.5
50/50,2011,Comedy,3.6315789473684212
Generation P,2011,Comedy,3.5
The Artist,2011,Comedy,4.045454545454546
Gigi,1949,Comedy,3.75
BlinkyTM,2011,Horror,3.0
Take Shelter,2011,Drama,3.75
Three Outlaw Samurai (Sanbiki no samurai),1964,Action,3.5
Antonio Gaudí,1985,Documentary,4.0
Real Steel,2011,Action,3.0
Footloose,2011,Comedy,2.75
"Thing, The",2011,Horror,3.5
Beautiful Boy,2010,Drama,4.0
Tyrannosaur,2011,Drama,3.5
Martha Marcy May Marlene,2011,Drama,3.75
We Need to Talk About Kevin,2011,Drama,3.5
Behind Enemy Lines II: Axis of Evil,2006,Action,2.0
"Three Musketeers, The",2011,Action,3.1666666666666665
In Time,2011,Crime,3.392857142857143
Margaret,2011,Drama,3.0
Carnage,2011,Comedy,4.0
Margin Call,2011,Drama,3.7857142857142856
Paranormal Activity 3,2011,Horror,3.5
Puncture,2011,Drama,3.0
Johnny English Reborn,2011,Adventure,3.0
Abduction,2011,Action,3.5
This Must Be the Place,2011,Crime,3.5
Shame,2011,Drama,3.75
What's Your Number?,2011,Comedy,4.5
Headhunters (Hodejegerne),2011,Action,3.6
Batman: Year One,2011,Action,3.6666666666666665
Miss Representation,2011,Documentary,3.5
Puss in Boots,2011,Adventure,3.5625
Tower Heist,2011,Action,3.5
J. Edgar,2011,Drama,2.5
"Double, The",2011,Action,1.5
"Adventures of Tintin, The",2011,Action,3.5
Starsuckers,2009,Documentary,4.0
Tomboy,2011,Drama,3.0
George Harrison: Living in the Material World,2011,Documentary,4.0
Hugo,2011,Children,3.75
Immortals,2011,Action,2.6666666666666665
Jack and Jill,2011,Comedy,2.3
Into the Abyss,2011,Documentary,5.0
"Sign of Four, The",1987,Adventure,3.0
"Descendants, The",2011,Comedy,4.0
Like Crazy,2011,Drama,2.5
"Muppets, The",2011,Children,2.6
"Twilight Saga: Breaking Dawn - Part 1, The",2011,Adventure,2.2142857142857144
War Horse,2011,Drama,3.0
"Rum Diary, The",2011,Comedy,3.5833333333333335
Lifted,2006,Animation,4.0
Hipsters (Stilyagi),2008,Drama,3.5
Another Cinderella Story,2008,Children,2.5
Bunraku,2010,Action,1.5
"Sitter, The",2011,Comedy,2.9
Extremely Loud and Incredibly Close,2011,Drama,2.75
Play the Game,2009,Comedy,4.0
Asterix in America (a.k.a Asterix Conquers America) (Astérix et les Indiens),1994,Adventure,3.75
Asterix and the Vikings (Astérix et les Vikings),2006,Adventure,5.0
Happy Feet Two,2011,Animation,5.0
Arthur Christmas,2011,Animation,0.5
Violet & Daisy,2011,Action,3.0
Bullet to the Head,2012,Action,1.5
"Expendables 2, The",2012,Action,3.5
"Snowman, The",1982,Animation,3.75
The Hunger Games,2012,Action,3.435185185185185
"Dark Knight Rises, The",2012,Action,3.9934210526315788
"Bourne Legacy, The",2012,Action,3.138888888888889
Sherlock Holmes: A Game of Shadows,2011,Action,3.763157894736842
Coriolanus,2011,Drama,2.5
Young Adult,2011,Comedy,2.25
New Year's Eve,2011,Comedy,2.0
Mission: Impossible - Ghost Protocol,2011,Action,3.659090909090909
We Bought a Zoo,2011,Comedy,3.3
"Girl with the Dragon Tattoo, The",2011,Drama,3.488095238095238
"Darkest Hour, The",2011,Action,2.5
Last Holiday,1950,Comedy,4.0
Alvin and the Chipmunks: Chipwrecked,2011,Animation,1.0
Salvation Boulevard,2011,Comedy,1.5
Friends with Kids,2011,Comedy,3.6666666666666665
Girl Walks Into a Bar,2011,Comedy,4.5
Contraband,2012,Action,3.0
"Way South, The (De weg naar het zuiden)",1981,Documentary,4.0
Being Elmo: A Puppeteer's Journey,2011,Documentary,3.5
Joyful Noise,2012,Comedy,1.5
"Iron Lady, The",2011,Drama,3.0
Albatross,2011,Drama,2.5
"Revenant, The",2009,Comedy,4.5
Underworld: Awakening,2012,Action,3.8
"Grey, The",2012,Action,2.9166666666666665
Man on a Ledge,2012,Crime,3.1666666666666665
Sacrifice (Zhao shi gu er),2010,Drama,2.5
Haywire,2011,Action,2.8333333333333335
Contact High,2009,Comedy,3.0
"Whistleblower, The",2010,Drama,3.25
Einstein and Eddington,2008,Drama,3.5
Apollo 18,2011,Horror,2.0
Seeking Justice,2011,Action,2.0
Red Tails,2012,Action,1.5
"Flowers of War, The (Jin líng shí san chai)",2011,Drama,4.5
Intouchables,2011,Comedy,4.108108108108108
One for the Money,2012,Action,2.0
"Innkeepers, The",2011,Horror,2.75
Puss in Boots (Nagagutsu o haita neko),1969,Adventure,4.0
Grave Encounters,2011,Horror,3.1666666666666665
Chronicle,2012,Action,3.375
"Woman in Black, The",2012,Drama,3.75
Woman in Love (Rubbeldiekatz),2011,Comedy,1.0
"Art of Getting By, The",2011,Drama,3.0
All Watched Over by Machines of Loving Grace,2011,Documentary,4.25
Dylan Moran: Monster,2004,Comedy,5.0
Safe House,2012,Action,3.375
"Vow, The",2012,Drama,2.6666666666666665
Louis C.K.: Live at the Beacon Theater,2011,Comedy,4.3
Pitfall (Otoshiana),1962,Crime,3.5
Monsieur Lazhar,2011,Children,4.5
"For a Good Time, Call...",2012,Comedy,2.5
Janie Jones,2010,Drama,2.5
Journey 2: The Mysterious Island,2012,Action,0.5
Perfect Sense,2011,Drama,4.25
Rollo and the Woods Sprite (Rölli ja metsänhenki),2001,Children,2.0
"Atomic Brain, The",1963,Horror,3.5
Ghost Rider: Spirit of Vengeance,2012,Action,1.6
Prayers for Bobby,2009,Drama,3.5
"Very Potter Musical, A",2009,Comedy,4.25
"Very Potter Sequel, A",2010,Comedy,5.0
Miss Nobody,2010,Comedy,5.0
"Civil War, The",1990,Documentary,4.0
Ro.Go.Pa.G.,1963,Comedy,3.0
"Women on the 6th Floor, The (Les Femmes du 6ème Étage)",2010,Comedy,3.5
Mega Shark vs. Crocosaurus,2010,Action,1.5
Red Hill,2010,Crime,3.0
Mickey's The Prince and the Pauper,1990,Animation,2.0
Gone,2012,Drama,1.5
Project X,2012,Comedy,2.0625
Dr. Seuss' The Lorax,2012,Animation,3.1
"Big Year, The",2011,Comedy,3.75
Act of Valor,2012,Action,3.75
Trailer Park Boys,1999,Comedy,5.0
This Means War,2012,Action,2.6363636363636362
John Carter,2012,Action,3.090909090909091
Goon,2011,Comedy,3.25
"Ledge, The",2011,Drama,2.5
21 Jump Street,2012,Action,3.8653846153846154
"Jeff, Who Lives at Home",2012,Comedy,4.0
Lockout,2012,Action,3.1666666666666665
"Snowtown (Snowtown Murders, The)",2011,Crime,2.5
Space Battleship Yamato,2010,Action,3.0
Jiro Dreams of Sushi,2011,Documentary,4.1
Damsels in Distress,2011,Comedy,2.25
Salmon Fishing in the Yemen,2011,Comedy,1.5
Wrath of the Titans,2012,Action,2.625
Detachment,2011,Drama,4.0
Iron Sky,2012,Action,3.75
Absentia,2011,Horror,3.5
American Reunion (American Pie 4),2012,Comedy,2.625
The Raid: Redemption,2011,Action,4.333333333333333
"Cabin in the Woods, The",2012,Comedy,4.0227272727272725
God Bless America,2011,Comedy,4.5
"Three Stooges, The",2012,Comedy,1.25
"Raven, The",2012,Mystery,2.0
North & South,2004,Drama,4.5
"Big Bang, The",2011,Action,1.5
Mirror Mirror,2012,Adventure,3.0
Battleship,2012,Action,2.3333333333333335
"Best Exotic Marigold Hotel, The",2011,Comedy,3.875
Comic-Con Episode IV: A Fan's Hope,2011,Documentary,2.0
Bully,2011,Documentary,3.5
Hysteria,2011,Comedy,4.0
Dante's Inferno: An Animated Epic,2010,Action,3.0
"Atomic Submarine, The",1959,Sci-Fi,3.0
"Five-Year Engagement, The",2012,Comedy,2.5
Think Like a Man,2012,Comedy,2.5
"Lucky One, The",2012,Drama,4.0
Safe,2012,Action,3.5
Dark Shadows,2012,Comedy,2.5
96 Minutes,2011,Drama,2.5
"Decoy Bride, The",2011,Comedy,3.6666666666666665
Rocket Singh: Salesman of the Year,2009,Comedy,4.0
"Dictator, The",2012,Comedy,3.5588235294117645
Walking with Monsters,2005,Documentary,4.0
Men in Black III (M.III.B.) (M.I.B.³),2012,Action,3.2777777777777777
Snow White and the Huntsman,2012,Action,2.8333333333333335
Sound of My Voice,2011,Drama,3.5
Eva,2011,Drama,5.0
"Pirates! Band of Misfits, The",2012,Adventure,3.3333333333333335
Prometheus,2012,Action,3.2962962962962963
"Pact, The",2012,Horror,3.5
Bernie,2011,Comedy,3.5
Inhale,2010,Drama,2.5
Take This Waltz,2011,Drama,3.5
Wanderlust,2012,Comedy,3.0
Moonrise Kingdom,2012,Comedy,3.7758620689655173
Get the Gringo,2012,Action,3.8333333333333335
Superman/Doomsday,2007,Action,4.0
"Thousand Words, A",2012,Comedy,2.8333333333333335
Safety Not Guaranteed,2012,Comedy,3.75
Madagascar 3: Europe's Most Wanted,2012,Adventure,3.388888888888889
Your Sister's Sister,2011,Comedy,4.0
Dragon Ball: The Curse Of The Blood Rubies (Doragon bôru: Shenron no densetsu),1986,Action,3.5
Dragon Ball: Sleeping Princess in Devil's Castle (Doragon bôru: Majinjô no nemuri hime),1987,Action,3.25
Superman/Batman: Public Enemies,2009,Action,5.0
Dragon Ball: Mystical Adventure (Doragon bôru: Makafushigi dai bôken),1988,Action,3.5
Dragon Ball Z the Movie: The World's Strongest (a.k.a. Dragon Ball Z: The Strongest Guy in The World) (Doragon bôru Z: Kono yo de ichiban tsuyoi yatsu),1990,Action,4.0
Brave,2012,Action,3.466666666666667
Beauty and the Beast: The Enchanted Christmas,1997,Animation,4.0
Front of the Class,2008,Drama,5.0
Dragon Ball Z the Movie: The Tree of Might (Doragon bôru Z 3: Chikyû marugoto chô kessen),1990,Action,3.0
Pocahontas II: Journey to a New World,1998,Adventure,2.0
What to Expect When You're Expecting,2012,Comedy,3.0
To Rome with Love,2012,Comedy,3.0
Abraham Lincoln: Vampire Hunter,2012,Action,2.75
First Position,2011,Documentary,3.5
Rock of Ages,2012,Comedy,2.75
Seeking a Friend for the End of the World,2012,Comedy,4.166666666666667
Presto,2008,Animation,5.0
Jack-Jack Attack,2005,Adventure,4.5
One Man Band,2005,Animation,3.8333333333333335
Ted,2012,Comedy,3.2857142857142856
Magic Mike,2012,Drama,2.7
Dragon Ball Z: The Return of Cooler (Doragon bôru Z 6: Gekitotsu! Hyakuoku pawâ no senshi),1992,Action,4.0
Dragon Ball Z: Cooler's Revenge (Doragon bôru Z 5: Tobikkiri no saikyô tai saikyô),1991,Action,4.0
Dragon Ball Z: Super Android 13! (Doragon bôru Z 7: Kyokugen batoru!! San dai sûpâ saiyajin),1992,Action,3.75
Dragon Ball Z: Broly - The Legendary Super Saiyan (Doragon bôru Z 8: Moetsukiro!! Nessen retsusen-chô gekisen),1993,Action,4.0
Cleanskin,2012,Crime,3.5
"Amazing Spider-Man, The",2012,Action,3.25
Dragon Ball Z: Bojack Unbound (Doragon bôru Z 9: Ginga girigiri!! Butchigiri no sugoi yatsu),1993,Action,4.0
Ice Age 4: Continental Drift,2012,Adventure,2.9166666666666665
Beasts of the Southern Wild,2012,Drama,3.357142857142857
Savages,2012,Crime,2.75
"Firm, The",2009,Drama,3.0
Spirit Camp,2009,Horror,4.5
Geri's Game,1997,Animation,4.166666666666667
Some Guy Who Kills People,2011,Comedy,4.5
Treasure Island,2012,Adventure,2.0
"Watch, The",2012,Comedy,3.0
"Adventures of Mary-Kate and Ashley, The: The Case of the Christmas Caper",1995,Children,3.0
2 Days in New York,2012,Comedy,2.5
Killer Joe,2011,Crime,4.5
Dragon Ball Z: Broly Second Coming (Doragon bôru Z 10: Kiken na futari! Sûpâ senshi wa nemurenai),1994,Action,4.0
Dragon Ball Z: Bio-Broly (Doragon bôru Z 11: Sûpâ senshi gekiha! Katsu no wa ore da),1994,Action,4.0
Anaconda: The Offspring,2008,Action,0.5
"Christmas Carol, A",1999,Drama,3.0
Goodbye Charlie,1964,Comedy,5.0
For the Birds,2000,Animation,3.9
Ruby Sparks,2012,Comedy,3.5
Total Recall,2012,Action,3.1875
"Angels' Share, The",2012,Comedy,4.0
"Immature, The (Immaturi)",2011,Comedy,3.5
Dragon Ball Z: Bardock - The Father of Goku (Doragon bôru Z: Tatta hitori no saishuu kessen - Furiiza ni itonda Z senshi Kakarotto no chichi),1990,Action,4.0
Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu),1993,Action,3.25
Dragon Ball GT: A Hero's Legacy (Doragon bôru GT: Gokû gaiden! Yûki no akashi wa sû-shin-chû),1997,Action,2.0
Sidewalls (Medianeras),2011,Drama,3.6666666666666665
Skyfall,2012,Action,3.81
Hands Over the City (Le mani sulla città),1963,Drama,4.5
"Campaign, The",2012,Comedy,3.4444444444444446
Brake,2012,Crime,2.0
Hope Springs,2012,Comedy,1.0
"Queen of Versailles, The",2012,Documentary,2.0
ParaNorman,2012,Adventure,3.5
Diary of a Wimpy Kid: Dog Days,2012,Children,3.0
Broken,2012,Drama,4.5
6 Days to Air: The Making of South Park,2011,Documentary,4.0
Premium Rush,2012,Action,3.2
"Odd Life of Timothy Green, The",2012,Comedy,5.0
Lawless,2012,Crime,3.625
Piranha 3DD (a.k.a. Piranha DD),2012,Comedy,2.1666666666666665
Prime Suspect 3,1993,Crime,3.0
Searching for Sugar Man,2012,Documentary,4.25
Prime Suspect 6: The Last Witness,2003,Drama,3.0
Prime Suspect: The Lost Child,1995,Drama,2.0
Conception,2011,Comedy,2.5
Paradise Lost 3: Purgatory,2011,Documentary,4.0
"Words, The",2012,Drama,4.0
Pitch Perfect,2012,Comedy,3.625
Samsara,2011,Documentary,3.8333333333333335
Runaway Brain,1995,Animation,5.0
Looper,2012,Action,3.640625
That's My Boy,2012,Comedy,2.5
Robot & Frank,2012,Comedy,3.0
Resident Evil: Retribution,2012,Action,3.75
Lola Versus,2012,Comedy,1.5
"Master, The",2012,Drama,3.9166666666666665
Dredd,2012,Action,3.7142857142857144
End of Watch,2012,Crime,3.9166666666666665
V/H/S,2012,Horror,2.75
"Perks of Being a Wallflower, The",2012,Drama,3.825
"Hunt, The (Jagten)",2012,Drama,4.3
Holy Motors,2012,Drama,5.0
Taken 2,2012,Action,3.2857142857142856
House at the End of the Street,2012,Horror,4.0
My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai),2002,Comedy,5.0
Love Lasts Three Years (L'amour dure trois ans),2011,Comedy,3.5
"Tall Man, The",2012,Crime,1.5
LOL,2012,Comedy,3.5
Rust and Bone (De rouille et d'os),2012,Drama,0.5
Marley,2012,Documentary,3.5
Frankenweenie,2012,Animation,2.5
Sinister,2012,Horror,4.0
"Thing: Terror Takes Shape, The",1998,Documentary,1.0
Hotel Transylvania,2012,Animation,3.409090909090909
Side by Side,2012,Documentary,3.0
Take Aim at the Police Van (Sono gosôsha wo nerae: 'Jûsangô taihisen' yori),1960,Action,3.5
Argo,2012,Drama,3.982142857142857
Seven Psychopaths,2012,Comedy,3.466666666666667
Liberal Arts,2012,Comedy,3.0
Catch .44,2011,Action,1.25
[REC]³ 3 Génesis,2012,Horror,3.0
Asterix & Obelix: God Save Britannia (Astérix et Obélix: Au service de Sa Majesté),2012,Adventure,2.5
Paranormal Activity 4,2012,Horror,3.0
Alex Cross,2012,Action,1.5
Cloud Atlas,2012,Drama,3.736842105263158
'Hellboy': The Seeds of Creation,2004,Action,4.0
Silent Hill: Revelation 3D,2012,Horror,3.0
Here Comes the Boom,2012,Action,2.5714285714285716
